,Air Quality Index,Components,Time
413,{'aqi': 4},"{'co': 767.71, 'no': 70.63, 'no2': 87.74, 'o3': 0, 'so2': 192.64, 'pm2_5': 59.85, 'pm10': 64.67, 'nh3': 1.76}",1673996400
414,{'aqi': 4},"{'co': 654.22, 'no': 59.9, 'no2': 75.4, 'o3': 0.01, 'so2': 154.5, 'pm2_5': 50.9, 'pm10': 54.69, 'nh3': 1.47}",1674000000
415,{'aqi': 3},"{'co': 567.44, 'no': 51.86, 'no2': 65.8, 'o3': 0.01, 'so2': 141.14, 'pm2_5': 49.25, 'pm10': 52.74, 'nh3': 1.38}",1674003600
416,{'aqi': 4},"{'co': 540.73, 'no': 48.28, 'no2': 63.75, 'o3': 0.02, 'so2': 143.05, 'pm2_5': 51.82, 'pm10': 55.54, 'nh3': 1.42}",1674007200
417,{'aqi': 3},"{'co': 500.68, 'no': 40.23, 'no2': 64.43, 'o3': 0.35000000000000003, 'so2': 137.33, 'pm2_5': 49.71, 'pm10': 53.46, 'nh3': 1.33}",1674010800
418,{'aqi': 3},"{'co': 433.92, 'no': 29.06, 'no2': 56.89, 'o3': 13.59, 'so2': 123.98, 'pm2_5': 39.27, 'pm10': 42.55, 'nh3': 1.03}",1674014400
419,{'aqi': 3},"{'co': 534.06, 'no': 50.07, 'no2': 57.58, 'o3': 27.54, 'so2': 171.66, 'pm2_5': 49.35, 'pm10': 52.67, 'nh3': 1.22}",1674018000
420,{'aqi': 5},"{'co': 854.49, 'no': 105.5, 'no2': 69.92, 'o3': 26.82, 'so2': 297.55, 'pm2_5': 84.07, 'pm10': 88.99, 'nh3': 1.85}",1674021600
421,{'aqi': 5},"{'co': 1214.98, 'no': 166.3, 'no2': 86.37, 'o3': 24.68, 'so2': 495.91, 'pm2_5': 109.03, 'pm10': 116.31, 'nh3': 2.56}",1674025200
422,{'aqi': 5},"{'co': 1241.68, 'no': 171.66, 'no2': 90.48, 'o3': 24.68, 'so2': 534.06, 'pm2_5': 108.18, 'pm10': 115.63, 'nh3': 2.37}",1674028800
423,{'aqi': 5},"{'co': 894.55, 'no': 108.18, 'no2': 75.4, 'o3': 29.33, 'so2': 373.84, 'pm2_5': 71.46, 'pm10': 76.41, 'nh3': 1.28}",1674032400
424,{'aqi': 3},"{'co': 574.11, 'no': 53.64, 'no2': 63.06, 'o3': 32.9, 'so2': 223.16, 'pm2_5': 42.93, 'pm10': 45.96, 'nh3': 0.73}",1674036000
425,{'aqi': 4},"{'co': 614.17, 'no': 47.83, 'no2': 78.83, 'o3': 17.17, 'so2': 215.53, 'pm2_5': 50.45, 'pm10': 53.95, 'nh3': 1.31}",1674039600
426,{'aqi': 5},"{'co': 834.47, 'no': 68.84, 'no2': 106.93, 'o3': 1.13, 'so2': 282.29, 'pm2_5': 76.45, 'pm10': 81.72, 'nh3': 2.91}",1674043200
427,{'aqi': 5},"{'co': 1001.36, 'no': 90.3, 'no2': 117.9, 'o3': 0, 'so2': 324.25, 'pm2_5': 99.92, 'pm10': 106.85, 'nh3': 4.8100000000000005}",1674046800
428,{'aqi': 5},"{'co': 947.95, 'no': 88.51, 'no2': 109.67, 'o3': 0, 'so2': 293.73, 'pm2_5': 100.05, 'pm10': 106.86, 'nh3': 5}",1674050400
429,{'aqi': 4},"{'co': 720.98, 'no': 56.33, 'no2': 91.85, 'o3': 0.03, 'so2': 207.9, 'pm2_5': 74.77, 'pm10': 80.06, 'nh3': 3.64}",1674054000
430,{'aqi': 3},"{'co': 407.22, 'no': 10.73, 'no2': 71.29, 'o3': 3.84, 'so2': 108.72, 'pm2_5': 36.46, 'pm10': 39.64, 'nh3': 1.82}",1674057600
431,{'aqi': 3},"{'co': 397.21, 'no': 6.15, 'no2': 77.46, 'o3': 5.72, 'so2': 111.58, 'pm2_5': 36.95, 'pm10': 39.76, 'nh3': 1.6}",1674061200
432,{'aqi': 4},"{'co': 567.44, 'no': 24.81, 'no2': 93.22, 'o3': 0.26, 'so2': 164.03, 'pm2_5': 58.08, 'pm10': 62.05, 'nh3': 2.5}",1674064800
433,{'aqi': 5},"{'co': 727.65, 'no': 46.04, 'no2': 104.19, 'o3': 0, 'so2': 205.99, 'pm2_5': 76.11, 'pm10': 82.05, 'nh3': 3.17}",1674068400
434,{'aqi': 4},"{'co': 667.57, 'no': 38.89, 'no2': 98.71, 'o3': 0.06, 'so2': 185.01, 'pm2_5': 63.77, 'pm10': 69.12, 'nh3': 2.66}",1674072000
435,{'aqi': 3},"{'co': 453.95, 'no': 10.95, 'no2': 78.83, 'o3': 4.74, 'so2': 119.21, 'pm2_5': 34.64, 'pm10': 37.93, 'nh3': 1.6099999999999999}",1674075600
436,{'aqi': 3},"{'co': 313.76, 'no': 0.75, 'no2': 55.52, 'o3': 23.25, 'so2': 89.65, 'pm2_5': 15.82, 'pm10': 17.82, 'nh3': 0.9}",1674079200
437,{'aqi': 3},"{'co': 350.48, 'no': 1.16, 'no2': 65.8, 'o3': 20.56, 'so2': 110.63, 'pm2_5': 16.98, 'pm10': 18.86, 'nh3': 0.89}",1674082800
438,{'aqi': 3},"{'co': 507.35, 'no': 15.65, 'no2': 91.85, 'o3': 1.9, 'so2': 171.66, 'pm2_5': 32.04, 'pm10': 35.2, 'nh3': 1.3900000000000001}",1674086400
439,{'aqi': 4},"{'co': 687.6, 'no': 49.62, 'no2': 95.96, 'o3': 0.01, 'so2': 230.79, 'pm2_5': 55.39, 'pm10': 60.86, 'nh3': 2.09}",1674090000
440,{'aqi': 4},"{'co': 787.73, 'no': 75.1, 'no2': 91.85, 'o3': 0, 'so2': 278.47, 'pm2_5': 70.19, 'pm10': 77, 'nh3': 2.5300000000000002}",1674093600
441,{'aqi': 5},"{'co': 867.84, 'no': 96.56, 'no2': 91.85, 'o3': 0.14, 'so2': 343.32, 'pm2_5': 75.82, 'pm10': 83.01, 'nh3': 2.79}",1674097200
442,{'aqi': 4},"{'co': 634.19, 'no': 64.37, 'no2': 71.97, 'o3': 8.23, 'so2': 339.51, 'pm2_5': 37.11, 'pm10': 41.88, 'nh3': 2.03}",1674100800
443,{'aqi': 4},"{'co': 473.98, 'no': 46.94, 'no2': 53.47, 'o3': 27.54, 'so2': 251.77, 'pm2_5': 24.59, 'pm10': 27.94, 'nh3': 1.3}",1674104400
444,{'aqi': 3},"{'co': 397.21, 'no': 38, 'no2': 43.87, 'o3': 46.49, 'so2': 213.62, 'pm2_5': 17.78, 'pm10': 20.08, 'nh3': 0.8200000000000001}",1674108000
445,{'aqi': 3},"{'co': 397.21, 'no': 37.1, 'no2': 44.55, 'o3': 56.51, 'so2': 207.9, 'pm2_5': 16.5, 'pm10': 18.35, 'nh3': 0.63}",1674111600
446,{'aqi': 4},"{'co': 547.41, 'no': 61.69, 'no2': 59.63, 'o3': 47.21, 'so2': 305.18, 'pm2_5': 26.84, 'pm10': 29.08, 'nh3': 0.84}",1674115200
447,{'aqi': 5},"{'co': 921.25, 'no': 121.59, 'no2': 87.05, 'o3': 29.33, 'so2': 518.8, 'pm2_5': 58.13, 'pm10': 61.89, 'nh3': 1.4100000000000001}",1674118800
448,{'aqi': 5},"{'co': 1361.85, 'no': 185.97, 'no2': 112.41, 'o3': 15.56, 'so2': 625.61, 'pm2_5': 113.2, 'pm10': 119.62, 'nh3': 2.25}",1674122400
449,{'aqi': 5},"{'co': 1508.71, 'no': 207.42, 'no2': 124.75, 'o3': 5.23, 'so2': 549.32, 'pm2_5': 142.35, 'pm10': 149.77, 'nh3': 2.79}",1674126000
450,{'aqi': 5},"{'co': 1295.09, 'no': 168.09, 'no2': 116.53, 'o3': 0.35000000000000003, 'so2': 381.47, 'pm2_5': 124.83, 'pm10': 131.45, 'nh3': 2.56}",1674129600
451,{'aqi': 5},"{'co': 867.84, 'no': 98.35, 'no2': 93.22, 'o3': 0, 'so2': 226.97, 'pm2_5': 86.9, 'pm10': 92.21, 'nh3': 1.9300000000000002}",1674133200
452,{'aqi': 5},"{'co': 774.38, 'no': 86.72, 'no2': 87.74, 'o3': 0, 'so2': 209.81, 'pm2_5': 86.98, 'pm10': 92.12, 'nh3': 1.99}",1674136800
453,{'aqi': 5},"{'co': 961.3, 'no': 114.44, 'no2': 102.82, 'o3': 0, 'so2': 282.29, 'pm2_5': 117.07, 'pm10': 123.74, 'nh3': 2.8200000000000003}",1674140400
454,{'aqi': 5},"{'co': 1214.98, 'no': 137.69, 'no2': 128.87, 'o3': 0, 'so2': 480.65, 'pm2_5': 116.06, 'pm10': 125.2, 'nh3': 3.51}",1674144000
455,{'aqi': 5},"{'co': 1268.39, 'no': 146.63, 'no2': 130.24, 'o3': 0, 'so2': 518.8, 'pm2_5': 112.6, 'pm10': 122.35, 'nh3': 3.77}",1674147600
456,{'aqi': 5},"{'co': 1281.74, 'no': 153.78, 'no2': 128.87, 'o3': 0, 'so2': 541.69, 'pm2_5': 105.69, 'pm10': 115.18, 'nh3': 3.7}",1674151200
457,{'aqi': 5},"{'co': 1148.22, 'no': 135.9, 'no2': 119.27, 'o3': 0, 'so2': 450.13, 'pm2_5': 90.89, 'pm10': 98.8, 'nh3': 3.04}",1674154800
458,{'aqi': 4},"{'co': 807.76, 'no': 79.57, 'no2': 95.96, 'o3': 0, 'so2': 251.77, 'pm2_5': 63.85, 'pm10': 69.58, 'nh3': 1.9500000000000002}",1674158400
459,{'aqi': 3},"{'co': 487.33, 'no': 34.87, 'no2': 70.6, 'o3': 0.19, 'so2': 131.61, 'pm2_5': 38.32, 'pm10': 42.59, 'nh3': 1.17}",1674162000
460,{'aqi': 3},"{'co': 370.5, 'no': 17.43, 'no2': 59.63, 'o3': 0.66, 'so2': 100.14, 'pm2_5': 27.78, 'pm10': 31.31, 'nh3': 0.89}",1674165600
461,{'aqi': 3},"{'co': 413.89, 'no': 24.81, 'no2': 63.06, 'o3': 0.2, 'so2': 123.98, 'pm2_5': 30.13, 'pm10': 33.4, 'nh3': 1}",1674169200
462,{'aqi': 3},"{'co': 587.46, 'no': 51.41, 'no2': 78.14, 'o3': 0, 'so2': 186.92, 'pm2_5': 44.59, 'pm10': 48.5, 'nh3': 1.46}",1674172800
463,{'aqi': 5},"{'co': 847.82, 'no': 92.98, 'no2': 95.96, 'o3': 0, 'so2': 263.21, 'pm2_5': 75.37, 'pm10': 80.68, 'nh3': 2.31}",1674176400
464,{'aqi': 5},"{'co': 988.01, 'no': 121.59, 'no2': 98.71, 'o3': 0, 'so2': 278.47, 'pm2_5': 101.68, 'pm10': 107.99, 'nh3': 2.94}",1674180000
465,{'aqi': 5},"{'co': 867.84, 'no': 103.71, 'no2': 89.11, 'o3': 0.15, 'so2': 232.7, 'pm2_5': 94.9, 'pm10': 101.93, 'nh3': 2.7199999999999998}",1674183600
466,{'aqi': 4},"{'co': 660.9, 'no': 69.74, 'no2': 75.4, 'o3': 6.97, 'so2': 198.36, 'pm2_5': 69.69, 'pm10': 77.17, 'nh3': 2.12}",1674187200
467,{'aqi': 4},"{'co': 734.33, 'no': 86.72, 'no2': 73.34, 'o3': 19.13, 'so2': 251.77, 'pm2_5': 74.77, 'pm10': 82.44, 'nh3': 2.2800000000000002}",1674190800
468,{'aqi': 5},"{'co': 1068.12, 'no': 151.99, 'no2': 84.31, 'o3': 21.64, 'so2': 385.28, 'pm2_5': 113.58, 'pm10': 121.72, 'nh3': 3.01}",1674194400
469,{'aqi': 5},"{'co': 1815.8, 'no': 286.1, 'no2': 116.53, 'o3': 19.13, 'so2': 938.42, 'pm2_5': 141.3, 'pm10': 153.4, 'nh3': 3.7}",1674198000
470,{'aqi': 5},"{'co': 2029.42, 'no': 325.44, 'no2': 127.49, 'o3': 18.6, 'so2': 1022.34, 'pm2_5': 157.4, 'pm10': 170.92, 'nh3': 2.94}",1674201600
471,{'aqi': 5},"{'co': 2029.42, 'no': 321.87, 'no2': 142.57, 'o3': 18.06, 'so2': 1037.6, 'pm2_5': 159.85, 'pm10': 173.95, 'nh3': 1.6}",1674205200
472,{'aqi': 5},"{'co': 1789.09, 'no': 264.64, 'no2': 149.43, 'o3': 15.02, 'so2': 808.72, 'pm2_5': 149.35, 'pm10': 163.16, 'nh3': 0.65}",1674208800
473,{'aqi': 5},"{'co': 1548.77, 'no': 205.64, 'no2': 150.8, 'o3': 7.15, 'so2': 556.95, 'pm2_5': 138.42, 'pm10': 151.67, 'nh3': 0.61}",1674212400
474,{'aqi': 5},"{'co': 1295.09, 'no': 151.99, 'no2': 148.06, 'o3': 0.65, 'so2': 434.88, 'pm2_5': 118.58, 'pm10': 130.72, 'nh3': 0.76}",1674216000
475,{'aqi': 5},"{'co': 1068.12, 'no': 110.86, 'no2': 141.2, 'o3': 0, 'so2': 347.14, 'pm2_5': 99.87, 'pm10': 109.51, 'nh3': 0.9}",1674219600
476,{'aqi': 5},"{'co': 907.9, 'no': 92.98, 'no2': 130.24, 'o3': 0, 'so2': 289.92, 'pm2_5': 90.09, 'pm10': 97.56, 'nh3': 1.12}",1674223200
477,{'aqi': 5},"{'co': 894.55, 'no': 99.24, 'no2': 124.75, 'o3': 0, 'so2': 289.92, 'pm2_5': 92.97, 'pm10': 99.63, 'nh3': 1.3900000000000001}",1674226800
478,{'aqi': 5},"{'co': 1028.06, 'no': 130.53, 'no2': 127.49, 'o3': 0, 'so2': 625.61, 'pm2_5': 60.37, 'pm10': 67.42, 'nh3': 0.99}",1674230400
479,{'aqi': 5},"{'co': 988.01, 'no': 123.38, 'no2': 122.01, 'o3': 0, 'so2': 587.46, 'pm2_5': 56.74, 'pm10': 63.41, 'nh3': 1.08}",1674234000
480,{'aqi': 5},"{'co': 1054.76, 'no': 134.11, 'no2': 127.49, 'o3': 0, 'so2': 633.24, 'pm2_5': 59.94, 'pm10': 67.03, 'nh3': 1.3}",1674237600
481,{'aqi': 5},"{'co': 1148.22, 'no': 146.63, 'no2': 134.35, 'o3': 0, 'so2': 656.13, 'pm2_5': 64.44, 'pm10': 72.55, 'nh3': 1.55}",1674241200
482,{'aqi': 5},"{'co': 1161.58, 'no': 146.63, 'no2': 131.61, 'o3': 0, 'so2': 617.98, 'pm2_5': 63.95, 'pm10': 72.3, 'nh3': 1.65}",1674244800
483,{'aqi': 5},"{'co': 1081.47, 'no': 132.32, 'no2': 124.75, 'o3': 0, 'so2': 534.06, 'pm2_5': 57.8, 'pm10': 65.26, 'nh3': 1.54}",1674248400
484,{'aqi': 5},"{'co': 894.55, 'no': 93.88, 'no2': 109.67, 'o3': 0, 'so2': 377.66, 'pm2_5': 46.6, 'pm10': 52.03, 'nh3': 1.2}",1674252000
485,{'aqi': 4},"{'co': 660.9, 'no': 57.22, 'no2': 90.48, 'o3': 0.01, 'so2': 263.21, 'pm2_5': 34.33, 'pm10': 38.2, 'nh3': 0.93}",1674255600
486,{'aqi': 3},"{'co': 494, 'no': 33.53, 'no2': 76.77, 'o3': 0.08, 'so2': 198.36, 'pm2_5': 26.27, 'pm10': 29.28, 'nh3': 0.78}",1674259200
487,{'aqi': 3},"{'co': 447.27, 'no': 27.27, 'no2': 71.29, 'o3': 0.14, 'so2': 179.29, 'pm2_5': 29.46, 'pm10': 32.46, 'nh3': 0.89}",1674262800
488,{'aqi': 3},"{'co': 480.65, 'no': 33.53, 'no2': 71.97, 'o3': 0.06, 'so2': 188.83, 'pm2_5': 37.74, 'pm10': 41.09, 'nh3': 1.12}",1674266400
489,{'aqi': 3},"{'co': 540.73, 'no': 46.04, 'no2': 74.71, 'o3': 0.32, 'so2': 205.99, 'pm2_5': 45.72, 'pm10': 49.29, 'nh3': 1.35}",1674270000
490,{'aqi': 3},"{'co': 574.11, 'no': 55.88, 'no2': 69.92, 'o3': 9.66, 'so2': 219.35, 'pm2_5': 42.73, 'pm10': 45.93, 'nh3': 1.25}",1674273600
491,{'aqi': 3},"{'co': 587.46, 'no': 66.16, 'no2': 59.63, 'o3': 22.89, 'so2': 217.44, 'pm2_5': 44.9, 'pm10': 47.82, 'nh3': 1.22}",1674277200
492,{'aqi': 3},"{'co': 634.19, 'no': 77.78, 'no2': 58.26, 'o3': 30.76, 'so2': 247.96, 'pm2_5': 48.64, 'pm10': 51.53, 'nh3': 1.16}",1674280800
493,{'aqi': 5},"{'co': 1308.44, 'no': 200.27, 'no2': 105.56, 'o3': 25.75, 'so2': 823.97, 'pm2_5': 65.65, 'pm10': 70.7, 'nh3': 1.44}",1674284400
494,{'aqi': 5},"{'co': 1295.09, 'no': 198.48, 'no2': 105.56, 'o3': 26.11, 'so2': 801.09, 'pm2_5': 67.02, 'pm10': 72, 'nh3': 0.77}",1674288000
495,{'aqi': 5},"{'co': 934.6, 'no': 132.32, 'no2': 84.31, 'o3': 27.54, 'so2': 549.32, 'pm2_5': 48.23, 'pm10': 51.86, 'nh3': 0.18}",1674291600
496,{'aqi': 5},"{'co': 694.27, 'no': 87.62, 'no2': 74.03, 'o3': 25.03, 'so2': 404.36, 'pm2_5': 33.92, 'pm10': 36.55, 'nh3': 0.1}",1674295200
497,{'aqi': 5},"{'co': 654.22, 'no': 72.42, 'no2': 79.51, 'o3': 13.05, 'so2': 385.28, 'pm2_5': 29.67, 'pm10': 31.89, 'nh3': 0.24}",1674298800
498,{'aqi': 5},"{'co': 647.54, 'no': 57.22, 'no2': 87.74, 'o3': 1.42, 'so2': 370.03, 'pm2_5': 27.14, 'pm10': 29.16, 'nh3': 0.43}",1674302400
499,{'aqi': 5},"{'co': 654.22, 'no': 60.8, 'no2': 91.85, 'o3': 0, 'so2': 385.28, 'pm2_5': 28.07, 'pm10': 30, 'nh3': 0.55}",1674306000
500,{'aqi': 5},"{'co': 801.09, 'no': 92.09, 'no2': 101.45, 'o3': 0, 'so2': 488.28, 'pm2_5': 37.48, 'pm10': 39.82, 'nh3': 0.91}",1674309600
501,{'aqi': 5},"{'co': 1041.41, 'no': 134.11, 'no2': 115.16, 'o3': 0, 'so2': 625.61, 'pm2_5': 51.01, 'pm10': 54.05, 'nh3': 1.3}",1674313200
502,{'aqi': 5},"{'co': 988.01, 'no': 130.53, 'no2': 106.93, 'o3': 0, 'so2': 541.69, 'pm2_5': 58, 'pm10': 61.85, 'nh3': 1.44}",1674316800
503,{'aqi': 5},"{'co': 747.68, 'no': 92.98, 'no2': 84.31, 'o3': 0, 'so2': 381.47, 'pm2_5': 53.12, 'pm10': 57.38, 'nh3': 1.4100000000000001}",1674320400
504,{'aqi': 4},"{'co': 547.41, 'no': 57.22, 'no2': 68.55, 'o3': 0.01, 'so2': 267.03, 'pm2_5': 39.29, 'pm10': 43.08, 'nh3': 1.2}",1674324000
505,{'aqi': 3},"{'co': 410.56, 'no': 31.74, 'no2': 61.01, 'o3': 0.11, 'so2': 192.64, 'pm2_5': 27.57, 'pm10': 30.69, 'nh3': 0.97}",1674327600
506,{'aqi': 3},"{'co': 380.52, 'no': 23.92, 'no2': 60.32, 'o3': 0.19, 'so2': 171.66, 'pm2_5': 24.55, 'pm10': 27.43, 'nh3': 0.93}",1674331200
507,{'aqi': 3},"{'co': 427.25, 'no': 30.4, 'no2': 63.75, 'o3': 0.06, 'so2': 188.83, 'pm2_5': 28.19, 'pm10': 31.39, 'nh3': 1.03}",1674334800
508,{'aqi': 5},"{'co': 821.11, 'no': 92.98, 'no2': 89.11, 'o3': 0, 'so2': 453.95, 'pm2_5': 40.77, 'pm10': 46.93, 'nh3': 1.35}",1674338400
509,{'aqi': 5},"{'co': 881.2, 'no': 103.71, 'no2': 94.59, 'o3': 0, 'so2': 465.39, 'pm2_5': 44.34, 'pm10': 51.53, 'nh3': 1.44}",1674342000
510,{'aqi': 5},"{'co': 821.11, 'no': 95.67, 'no2': 90.48, 'o3': 0, 'so2': 411.99, 'pm2_5': 39.92, 'pm10': 46.84, 'nh3': 1.33}",1674345600
511,{'aqi': 4},"{'co': 667.57, 'no': 66.16, 'no2': 81.57, 'o3': 0, 'so2': 286.1, 'pm2_5': 33.09, 'pm10': 38.52, 'nh3': 1.11}",1674349200
512,{'aqi': 3},"{'co': 507.35, 'no': 37.55, 'no2': 71.29, 'o3': 0.09, 'so2': 183.11, 'pm2_5': 27.96, 'pm10': 31.7, 'nh3': 0.93}",1674352800
513,{'aqi': 3},"{'co': 387.19, 'no': 16.54, 'no2': 63.75, 'o3': 2.37, 'so2': 123.98, 'pm2_5': 22.9, 'pm10': 25.52, 'nh3': 0.78}",1674356400
514,{'aqi': 3},"{'co': 307.08, 'no': 10.95, 'no2': 42.16, 'o3': 32.19, 'so2': 85.83, 'pm2_5': 16.69, 'pm10': 18.64, 'nh3': 0.56}",1674360000
515,{'aqi': 3},"{'co': 303.75, 'no': 14.19, 'no2': 32.22, 'o3': 59.37, 'so2': 84.88, 'pm2_5': 15.48, 'pm10': 17.26, 'nh3': 0.48}",1674363600
516,{'aqi': 3},"{'co': 340.46, 'no': 19.89, 'no2': 32.56, 'o3': 67.23, 'so2': 103, 'pm2_5': 17.54, 'pm10': 19.39, 'nh3': 0.47000000000000003}",1674367200
517,{'aqi': 3},"{'co': 427.25, 'no': 32.63, 'no2': 42.16, 'o3': 61.51, 'so2': 167.85, 'pm2_5': 19.76, 'pm10': 21.63, 'nh3': 0.48}",1674370800
518,{'aqi': 3},"{'co': 520.71, 'no': 46.04, 'no2': 52.78, 'o3': 55.07, 'so2': 225.07, 'pm2_5': 24.71, 'pm10': 26.73, 'nh3': 0.51}",1674374400
519,{'aqi': 4},"{'co': 614.17, 'no': 59.9, 'no2': 65.12, 'o3': 45.42, 'so2': 282.29, 'pm2_5': 30.67, 'pm10': 32.88, 'nh3': 0.56}",1674378000
520,{'aqi': 4},"{'co': 761.03, 'no': 75.1, 'no2': 82.94, 'o3': 31.47, 'so2': 331.88, 'pm2_5': 45.21, 'pm10': 48.08, 'nh3': 0.8200000000000001}",1674381600
521,{'aqi': 4},"{'co': 854.49, 'no': 80.47, 'no2': 98.71, 'o3': 14.48, 'so2': 320.43, 'pm2_5': 61.41, 'pm10': 65.15, 'nh3': 1.2}",1674385200
522,{'aqi': 4},"{'co': 881.2, 'no': 79.57, 'no2': 108.3, 'o3': 1.45, 'so2': 282.29, 'pm2_5': 72.25, 'pm10': 76.55, 'nh3': 1.58}",1674388800
523,{'aqi': 4},"{'co': 801.09, 'no': 66.16, 'no2': 102.82, 'o3': 0, 'so2': 225.07, 'pm2_5': 73.05, 'pm10': 77.32, 'nh3': 1.65}",1674392400
524,{'aqi': 4},"{'co': 734.33, 'no': 55.43, 'no2': 97.33, 'o3': 0, 'so2': 194.55, 'pm2_5': 71.08, 'pm10': 75.21, 'nh3': 1.52}",1674396000
525,{'aqi': 4},"{'co': 734.33, 'no': 53.2, 'no2': 95.96, 'o3': 0, 'so2': 196.46, 'pm2_5': 70.31, 'pm10': 74.6, 'nh3': 1.3900000000000001}",1674399600
526,{'aqi': 4},"{'co': 714.3, 'no': 50.07, 'no2': 93.22, 'o3': 0, 'so2': 196.46, 'pm2_5': 67.03, 'pm10': 71.33, 'nh3': 1.25}",1674403200
527,{'aqi': 4},"{'co': 720.98, 'no': 50.96, 'no2': 90.48, 'o3': 0, 'so2': 190.73, 'pm2_5': 67.54, 'pm10': 72.02, 'nh3': 1.27}",1674406800
528,{'aqi': 4},"{'co': 720.98, 'no': 49.62, 'no2': 89.11, 'o3': 0, 'so2': 185.01, 'pm2_5': 65.86, 'pm10': 70.67, 'nh3': 1.25}",1674410400
529,{'aqi': 4},"{'co': 727.65, 'no': 50.96, 'no2': 89.11, 'o3': 0, 'so2': 192.64, 'pm2_5': 62.76, 'pm10': 67.82, 'nh3': 1.27}",1674414000
530,{'aqi': 4},"{'co': 754.36, 'no': 58.11, 'no2': 89.11, 'o3': 0, 'so2': 213.62, 'pm2_5': 61.68, 'pm10': 66.74, 'nh3': 1.35}",1674417600
531,{'aqi': 4},"{'co': 787.73, 'no': 67.06, 'no2': 89.11, 'o3': 0, 'so2': 242.23, 'pm2_5': 60.74, 'pm10': 65.66, 'nh3': 1.47}",1674421200
532,{'aqi': 4},"{'co': 674.25, 'no': 46.94, 'no2': 83.63, 'o3': 0.01, 'so2': 293.73, 'pm2_5': 32.89, 'pm10': 36.04, 'nh3': 0.99}",1674424800
533,{'aqi': 3},"{'co': 494, 'no': 18.33, 'no2': 73.34, 'o3': 0.91, 'so2': 185.01, 'pm2_5': 20.66, 'pm10': 22.85, 'nh3': 0.63}",1674428400
534,{'aqi': 3},"{'co': 337.12, 'no': 2.26, 'no2': 55.52, 'o3': 16.45, 'so2': 109.67, 'pm2_5': 10.88, 'pm10': 12.28, 'nh3': 0.38}",1674432000
535,{'aqi': 3},"{'co': 297.07, 'no': 0.42, 'no2': 47.3, 'o3': 32.19, 'so2': 82.97, 'pm2_5': 11.69, 'pm10': 12.99, 'nh3': 0.43}",1674435600
536,{'aqi': 3},"{'co': 343.8, 'no': 1.5899999999999999, 'no2': 61.69, 'o3': 20.92, 'so2': 96.32, 'pm2_5': 21.62, 'pm10': 23.39, 'nh3': 0.75}",1674439200
537,{'aqi': 3},"{'co': 413.89, 'no': 8.49, 'no2': 77.46, 'o3': 7.15, 'so2': 123.98, 'pm2_5': 34.29, 'pm10': 36.66, 'nh3': 1.12}",1674442800
538,{'aqi': 3},"{'co': 460.62, 'no': 27.27, 'no2': 66.49, 'o3': 19.13, 'so2': 141.14, 'pm2_5': 42.43, 'pm10': 45.22, 'nh3': 1.3}",1674446400
539,{'aqi': 4},"{'co': 607.49, 'no': 60.8, 'no2': 63.06, 'o3': 26.46, 'so2': 202.18, 'pm2_5': 58.21, 'pm10': 61.54, 'nh3': 1.6099999999999999}",1674450000
540,{'aqi': 5},"{'co': 854.49, 'no': 104.61, 'no2': 67.86, 'o3': 25.75, 'so2': 308.99, 'pm2_5': 80.01, 'pm10': 84.68, 'nh3': 2.01}",1674453600
541,{'aqi': 5},"{'co': 988.01, 'no': 123.38, 'no2': 71.97, 'o3': 27.54, 'so2': 400.54, 'pm2_5': 84.45, 'pm10': 91.08, 'nh3': 2.37}",1674457200
542,{'aqi': 5},"{'co': 1041.41, 'no': 134.11, 'no2': 76.77, 'o3': 26.46, 'so2': 457.76, 'pm2_5': 86.63, 'pm10': 94.11, 'nh3': 2.6}",1674460800
543,{'aqi': 5},"{'co': 1148.22, 'no': 151.99, 'no2': 85, 'o3': 21.64, 'so2': 518.8, 'pm2_5': 92.29, 'pm10': 99.83, 'nh3': 2.47}",1674464400
544,{'aqi': 5},"{'co': 1241.68, 'no': 166.3, 'no2': 93.22, 'o3': 14.84, 'so2': 476.84, 'pm2_5': 108.01, 'pm10': 115.46, 'nh3': 2.31}",1674468000
545,{'aqi': 5},"{'co': 1268.39, 'no': 164.51, 'no2': 102.82, 'o3': 6.53, 'so2': 476.84, 'pm2_5': 120.67, 'pm10': 128.33, 'nh3': 2.6}",1674471600
546,{'aqi': 5},"{'co': 1041.41, 'no': 121.59, 'no2': 100.08, 'o3': 0.67, 'so2': 392.91, 'pm2_5': 105.33, 'pm10': 112.1, 'nh3': 2.47}",1674475200
547,{'aqi': 5},"{'co': 787.73, 'no': 82.25, 'no2': 90.48, 'o3': 0, 'so2': 312.81, 'pm2_5': 88.06, 'pm10': 93.8, 'nh3': 2.2800000000000002}",1674478800
548,{'aqi': 5},"{'co': 934.6, 'no': 105.5, 'no2': 102.82, 'o3': 0, 'so2': 373.84, 'pm2_5': 115.95, 'pm10': 122.91, 'nh3': 3.1}",1674482400
549,{'aqi': 5},"{'co': 1241.68, 'no': 135.9, 'no2': 128.87, 'o3': 0, 'so2': 438.69, 'pm2_5': 155.98, 'pm10': 166.17, 'nh3': 4.24}",1674486000
550,{'aqi': 5},"{'co': 1201.63, 'no': 121.59, 'no2': 124.75, 'o3': 0, 'so2': 358.58, 'pm2_5': 149.68, 'pm10': 161.18, 'nh3': 3.96}",1674489600
