Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1608793200,2,290.39,4.36,10.11,46.49,23.37,10.21,10.99,0.27,Temirtau
1608796800,1,290.39,4.3,9.51,46.49,23.37,9.53,10.36,0.23,Temirtau
1608800400,1,290.39,4.19,10.71,45.06,25.03,9.49,10.36,0.21,Temirtau
1608804000,1,290.39,2.88,12.17,42.56,23.37,9.29,10.15,0.2,Temirtau
1608807600,1,293.73,0.78,15.25,38.27,21.46,9.44,10.18,0.24,Temirtau
1608811200,2,297.07,0.12,16.97,35.41,20.74,10.14,10.68,0.29,Temirtau
1608814800,2,300.41,0.14,18.17,33.62,20.27,11.81,12.26,0.33,Temirtau
1608818400,2,303.75,0.17,19.54,31.83,20.5,13.84,14.22,0.37,Temirtau
1608822000,2,303.75,0.17,19.36,31.11,19.31,14.31,14.65,0.38,Temirtau
1608825600,2,307.08,0.2,20.05,29.33,19.79,15.32,15.64,0.4,Temirtau
1608829200,2,307.08,0.2,20.05,27.54,19.31,15.35,15.64,0.42,Temirtau
1608832800,2,300.41,0.12,17.31,28.25,15.5,12.61,12.82,0.38,Temirtau
1608836400,2,293.73,0.1,14.91,28.97,13.59,10.41,10.6,0.35,Temirtau
1608840000,1,290.39,0.09,13.54,28.97,13.35,9.21,9.39,0.33,Temirtau
1608843600,1,287.06,0.08,13.02,28.97,13.95,8.42,8.59,0.31,Temirtau
1608847200,1,283.72,0.08,12.34,28.61,13.95,7.87,8.03,0.28,Temirtau
1608850800,1,287.06,0.12,13.37,26.11,15.02,7.99,8.14,0.29,Temirtau
1608854400,1,297.07,0.23,16.45,21.99,18.6,9.18,9.34,0.33,Temirtau
1608858000,2,320.44,0.78,21.94,15.02,25.27,13.75,14.07,0.43,Temirtau
1608861600,2,357.15,2.6,27.42,6.88,32.9,19.59,20.05,0.59,Temirtau
1608865200,3,390.53,6.26,29.82,2.01,40.05,24.71,25.26,0.74,Temirtau
1608868800,4,440.6,13.3,32.56,0.48,56.74,31.61,32.33,0.9,Temirtau
1608872400,4,473.98,19.45,33.59,2.77,74.39,37.17,38.19,1.03,Temirtau
1608876000,4,494.0,23.69,33.24,7.06,89.65,40.68,41.89,1.14,Temirtau
1608879600,4,507.36,26.38,34.27,11.8,103.0,42.82,44.17,1.17,Temirtau
1608883200,4,494.0,24.14,37.36,15.56,105.86,42.07,43.48,1.0,Temirtau
1608886800,4,427.25,14.19,34.27,20.21,75.34,32.81,34.19,0.65,Temirtau
1608890400,2,330.45,3.58,21.94,31.83,33.38,16.95,18.21,0.29,Temirtau
1608894000,1,280.38,0.34,13.71,42.92,18.84,9.24,10.22,0.18,Temirtau
1608897600,1,260.35,0.02,9.68,49.35,14.78,6.41,7.02,0.15,Temirtau
1608901200,1,250.34,0.02,7.28,52.21,12.52,5.07,5.5,0.13,Temirtau
1608904800,1,247.0,0.02,6.0,52.21,10.85,4.33,4.66,0.12,Temirtau
1608908400,1,247.0,0.02,6.43,46.49,10.97,3.84,4.11,0.11,Temirtau
1608912000,1,250.34,0.18,21.42,22.53,42.92,3.76,4.04,0.08,Temirtau
1608915600,2,253.68,0.95,42.5,4.47,82.97,3.31,3.58,0.08,Temirtau
1608919200,1,250.34,1.06,36.33,2.73,61.99,2.46,2.65,0.09,Temirtau
1608922800,1,243.66,0.4,23.65,7.24,34.81,2.08,2.22,0.09,Temirtau
1608926400,1,243.66,0.18,15.94,13.23,21.22,1.94,2.05,0.11,Temirtau
1608930000,1,240.33,0.11,10.88,18.6,13.11,1.83,1.94,0.12,Temirtau
1608933600,1,240.33,0.08,7.45,22.35,8.35,1.79,1.9,0.13,Temirtau
1608937200,1,240.33,0.07,5.18,25.39,6.2,1.83,1.93,0.14,Temirtau
1608940800,1,240.33,0.07,3.98,27.9,5.84,2.01,2.13,0.15,Temirtau
1608944400,1,247.0,0.11,4.37,27.9,7.51,2.89,3.05,0.17,Temirtau
1608948000,1,250.34,0.18,6.17,25.03,10.49,3.83,4.04,0.18,Temirtau
1608951600,1,253.68,0.27,9.43,20.39,14.19,4.54,4.78,0.19,Temirtau
1608955200,1,257.02,0.75,13.88,15.56,17.17,5.03,5.3,0.17,Temirtau
1608958800,1,260.35,5.09,12.85,18.42,18.12,4.93,5.18,0.15,Temirtau
1608962400,1,257.02,8.27,10.11,23.25,17.17,4.38,4.6,0.12,Temirtau
1608966000,1,257.02,8.05,8.05,27.18,15.02,3.93,4.15,0.1,Temirtau
1608969600,1,257.02,6.26,6.51,30.04,12.4,3.88,4.13,0.1,Temirtau
1608973200,1,253.68,3.74,5.4,33.62,10.37,3.71,3.98,0.11,Temirtau
1608976800,1,250.34,1.93,5.23,36.12,8.82,3.71,3.98,0.13,Temirtau
1608980400,1,250.34,0.49,6.0,36.84,7.75,3.82,4.09,0.16,Temirtau
1608984000,1,250.34,0.07,5.91,37.55,7.27,3.97,4.25,0.2,Temirtau
1608987600,1,250.34,0.07,5.66,37.91,7.21,4.4,4.71,0.23,Temirtau
1608991200,1,253.68,0.07,5.66,37.91,7.51,4.91,5.26,0.25,Temirtau
1608994800,1,253.68,0.07,5.66,38.27,7.57,5.08,5.46,0.25,Temirtau
1608998400,1,253.68,0.07,5.83,37.91,7.75,5.49,5.91,0.26,Temirtau
1609002000,1,257.02,0.07,5.91,37.55,7.57,5.62,6.04,0.27,Temirtau
1609005600,1,253.68,0.05,5.1,37.19,6.08,4.41,4.77,0.25,Temirtau
1609009200,1,250.34,0.05,4.8,36.84,5.78,3.92,4.22,0.25,Temirtau
1609012800,1,253.68,0.06,5.01,35.76,6.14,4.18,4.48,0.26,Temirtau
1609016400,1,253.68,0.07,5.23,34.69,6.5,4.43,4.75,0.28,Temirtau
1609020000,1,253.68,0.08,5.57,33.62,7.15,4.68,5.03,0.3,Temirtau
1609023600,1,257.02,0.09,6.34,32.19,8.7,5.06,5.45,0.33,Temirtau
1609027200,1,267.03,0.13,8.14,30.04,11.92,6.13,6.61,0.38,Temirtau
1609030800,1,280.38,0.31,11.82,26.11,18.84,9.86,10.59,0.52,Temirtau
1609034400,2,307.08,0.64,18.17,20.74,28.13,15.48,16.6,0.71,Temirtau
